,Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
300835,2278,SL,2024-07-14,85.5,2.5,5.17,"Zerpa, Angel",646240,672582,,ball,,,,,13.0,Rafael Devers flies out to center fielder Kyle Isbel.,R,L,L,BOS,KC,B,,,1,1,2024,-0.75,-0.27,-2.11,1.08,680776.0,666152.0,,2,4,Bot,,,,,,,-9.197232542998028,-124.2739285678805,-2.82937876391296,-6.154800945963077,22.824072154817244,-34.62808986858088,3.37,1.48,,,,84.6,2625.0,5.5,746932,666023,686469,686681,624428,677951,641658,664728,592669,54.96,,,,,,,,39,3,Slider,4,2,4,2,2,4,4,2,Standard,Standard,283.0,0.0,0.031,,,,-0.031,,2,2,0.799,0.799,24,27,25,28,1,2,4.0,1.0,9.0,5.0,3.37,-0.75,-0.75,28.7
300836,2322,SL,2024-07-14,87.0,2.49,5.24,"Zerpa, Angel",646240,672582,,swinging_strike,,,,,13.0,Rafael Devers flies out to center fielder Kyle Isbel.,R,L,L,BOS,KC,S,,,1,0,2024,-0.52,-0.19,-1.17,2.21,680776.0,666152.0,,2,4,Bot,,,,,,,-7.642407885068468,-126.65666750997664,-0.7491940781249007,-4.225697351870208,23.70775546442795,-34.304310089585584,3.43,1.57,,,,86.4,2660.0,5.7,746932,666023,686469,686681,624428,677951,641658,664728,592669,54.82,,,,,,,,39,2,Slider,4,2,4,2,2,4,4,2,Standard,Standard,287.0,0.0,-0.059,70.1,8.5,,0.059,,2,2,0.799,0.799,24,27,25,28,1,2,4.0,1.0,9.0,5.0,3.18,-0.52,-0.52,31.7
300837,2458,FF,2024-07-14,98.0,2.23,5.57,"Zerpa, Angel",646240,672582,,ball,,,,,1.0,Rafael Devers flies out to center fielder Kyle Isbel.,R,L,L,BOS,KC,B,,,0,0,2024,0.67,1.02,-0.7,3.29,680776.0,666152.0,,2,4,Bot,,,,,,,-9.32529582513091,-142.57668112856857,-3.044429206284991,11.06888800321416,29.333956741907247,-17.645392472175665,3.6,1.51,,,,97.3,2129.0,5.7,746932,666023,686469,686681,624428,677951,641658,664728,592669,54.81,,,,,,,,39,1,4-Seam Fastball,4,2,4,2,2,4,4,2,Infield shade,Standard,135.0,0.0,0.041,,,,-0.041,,2,2,0.799,0.799,24,27,25,28,1,2,4.0,1.0,9.0,5.0,1.33,0.67,0.67,41.8
300878,613,SI,2024-07-14,92.2,-1.34,5.1,"Singer, Brady",646240,663903,double,hit_into_play,,,,,4.0,Rafael Devers doubles (18) on a sharp line drive to center fielder Kyle Isbel.,R,L,R,BOS,KC,X,8.0,line_drive,1,2,2024,-1.19,0.99,-0.45,2.33,,,,1,3,Bot,108.51,62.5,,,,,4.929273258767405,-134.2465903150643,-3.465149381600116,-15.457939416074264,25.9269095913725,-19.620692790157445,3.43,1.57,388.0,112.7,17.0,94.3,2136.0,7.3,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.24,0.751,1.031,1.25,1.0,1.0,1.0,6.0,25,5,Sinker,4,1,4,1,1,4,4,1,Infield shade,Standard,226.0,0.021,0.462,77.1,7.5,1.705,-0.462,112.7,3,3,0.837,0.837,27,27,28,28,2,1,7.0,1.0,6.0,5.0,1.67,1.19,-1.19,30.2
300879,629,FF,2024-07-14,91.6,-1.29,5.27,"Singer, Brady",646240,663903,,foul,,,,,11.0,Rafael Devers doubles (18) on a sharp line drive to center fielder Kyle Isbel.,R,L,R,BOS,KC,S,,,1,2,2024,-0.71,1.22,-0.46,3.64,,,,1,3,Bot,,,,,,,3.67951266181849,-133.41526218908638,-0.9472717940765822,-9.27222909185652,25.86599949342312,-17.464730487114583,3.43,1.57,197.0,84.7,66.0,93.0,2334.0,6.9,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.64,,,,,,,,25,4,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,214.0,0.0,0.0,67.6,6.7,,0.0,88.0,3,3,0.837,0.837,27,27,28,28,2,1,7.0,1.0,6.0,5.0,1.47,0.71,-0.71,28.8
300880,655,FF,2024-07-14,90.9,-1.36,5.26,"Singer, Brady",646240,663903,,swinging_strike,,,,,1.0,Rafael Devers doubles (18) on a sharp line drive to center fielder Kyle Isbel.,R,L,R,BOS,KC,S,,,1,1,2024,-0.66,1.24,-0.31,3.45,,,,1,3,Bot,,,,,,,4.105735242223607,-132.47063623059452,-1.3568828816052956,-8.577600623810543,26.53715503631804,-17.410910284354724,3.43,1.57,,,,92.4,2322.0,7.0,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.55,,,,,,,,25,3,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,214.0,0.0,-0.039,72.3,6.6,,0.039,,3,3,0.837,0.837,27,27,28,28,2,1,7.0,1.0,6.0,5.0,1.49,0.66,-0.66,31.4
300881,683,FF,2024-07-14,90.8,-1.36,5.28,"Singer, Brady",646240,663903,,ball,,,,,11.0,Rafael Devers doubles (18) on a sharp line drive to center fielder Kyle Isbel.,R,L,R,BOS,KC,B,,,0,1,2024,-0.71,1.25,-0.85,3.78,,,,1,3,Bot,,,,,,,2.8182654904579207,-132.3531862881523,-0.5479760220244912,-8.925726950791159,26.96707334517884,-17.540597146231356,3.43,1.55,,,,91.8,2188.0,6.7,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.83,,,,,,,,25,2,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,211.0,0.0,0.015,,,,-0.015,,3,3,0.837,0.837,27,27,28,28,2,1,7.0,1.0,6.0,5.0,1.5,0.71,-0.71,27.1
300882,718,FF,2024-07-14,90.9,-1.39,5.19,"Singer, Brady",646240,663903,,foul,,,,,4.0,Rafael Devers doubles (18) on a sharp line drive to center fielder Kyle Isbel.,R,L,R,BOS,KC,S,,,0,0,2024,-0.37,1.36,-0.35,2.61,,,,1,3,Bot,,,,,,,3.435817123710919,-132.34657154419617,-3.49234742950432,-5.035998077900348,28.81914560890478,-15.704600382068271,3.43,1.57,197.0,83.4,66.0,91.8,2342.0,6.8,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.67,,,,,,,,25,1,4-Seam Fastball,4,1,4,1,1,4,4,1,Infield shade,Standard,208.0,0.0,-0.023,72.4,7.8,,0.023,88.0,3,3,0.837,0.837,27,27,28,28,2,1,7.0,1.0,6.0,5.0,1.4,0.37,-0.37,29.3
300939,1935,SL,2024-07-14,84.1,-1.38,5.25,"Singer, Brady",646240,663903,home_run,hit_into_play,,,,,9.0,Rafael Devers homers (23) on a fly ball to right field.    Jarren Duran scores.,R,L,R,BOS,KC,X,,fly_ball,2,2,2024,0.26,-0.27,0.7,1.8,680776.0,,,2,1,Bot,246.65,66.37,,,,,4.32501331725492,-122.4966790160545,-1.1214407655138632,1.8659782617349048,22.91576123590103,-34.86098708120782,3.43,1.57,439.0,114.7,25.0,84.8,2362.0,6.6,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.9,0.997,2.0,2.0,1.0,0.0,3.0,6.0,8,5,Slider,0,1,0,1,1,2,2,1,Infield shade,Standard,76.0,0.188,1.83,,,3.877,-1.83,114.7,-1,-1,0.429,0.429,27,27,28,28,1,0,7.0,1.0,6.0,5.0,3.47,-0.26,0.26,30.6
300940,2037,FF,2024-07-14,92.6,-1.34,5.2,"Singer, Brady",646240,663903,,foul,,,,,1.0,Rafael Devers homers (23) on a fly ball to right field.    Jarren Duran scores.,R,L,R,BOS,KC,S,,,2,1,2024,-0.37,1.17,-0.55,2.99,680776.0,,,2,1,Bot,,,,,,,2.885949401954913,-135.0047863414313,-2.477765131538787,-5.124359888755593,27.053052055961324,-17.463009256895617,3.43,1.57,280.0,93.6,54.0,94.5,2345.0,7.1,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.39,,,,,,,,8,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,203.0,0.0,-0.125,72.5,7.0,,0.125,93.6,-1,-1,0.429,0.429,27,27,28,28,1,0,7.0,1.0,6.0,5.0,1.46,0.37,-0.37,27.4
300941,2064,FF,2024-07-14,92.1,-1.44,5.2,"Singer, Brady",646240,663903,,swinging_strike,,,,,1.0,Rafael Devers homers (23) on a fly ball to right field.    Jarren Duran scores.,R,L,R,BOS,KC,S,,,2,0,2024,-0.5,1.36,-0.29,2.95,680776.0,,,2,1,Bot,,,,,,,4.048630986606788,-134.19030196412555,-2.905916716506251,-6.923283903767407,27.30881375134761,-15.308442355324567,3.43,1.57,,,,93.4,2495.0,6.8,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.65,,,,,,,,8,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,209.0,0.0,-0.056,74.4,7.1,,0.056,,-1,-1,0.429,0.429,27,27,28,28,1,0,7.0,1.0,6.0,5.0,1.31,0.5,-0.5,28.3
300942,2145,FF,2024-07-14,92.0,-1.35,5.22,"Singer, Brady",646240,663903,,ball,,,,,1.0,Rafael Devers homers (23) on a fly ball to right field.    Jarren Duran scores.,R,L,R,BOS,KC,B,,,1,0,2024,-0.16,1.08,-0.78,3.57,680776.0,,,2,1,Bot,,,,,,,1.8337470717903888,-134.13667088087277,-0.7682949842558728,-2.309272423109322,25.927752896507336,-19.03805651517791,3.48,1.58,,,,94.0,2345.0,7.1,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.35,,,,,,,,8,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,202.0,0.0,0.067,,,,-0.067,,-1,-1,0.429,0.429,27,27,28,28,1,0,7.0,1.0,6.0,5.0,1.58,0.16,-0.16,30.9
300943,2264,SL,2024-07-14,81.7,-1.49,5.36,"Singer, Brady",646240,663903,,ball,,,,,13.0,Rafael Devers homers (23) on a fly ball to right field.    Jarren Duran scores.,R,L,R,BOS,KC,B,,,0,0,2024,0.38,-0.17,-1.16,2.22,680776.0,,,2,1,Bot,,,,,,,0.024478205243275,-119.137721173947,-0.280692800093538,3.611495592287449,19.9466200235846,-33.91040587449966,3.43,1.53,,,,82.7,2273.0,6.6,746932,666023,686469,686681,624428,677951,669004,664728,592669,53.92,,,,,,,,8,1,Slider,0,1,0,1,1,0,0,1,Strategic,Standard,77.0,0.0,0.039,,,,-0.039,,-1,-1,0.429,0.429,27,27,28,28,1,0,7.0,1.0,6.0,5.0,3.53,-0.38,0.38,33.5
305017,2323,FF,2024-07-13,94.2,2.36,5.74,"Bubic, Kris",646240,663460,strikeout,swinging_strike,,,,,3.0,Rafael Devers strikes out swinging.,R,L,L,BOS,KC,S,2.0,,1,2,2024,0.2,1.38,0.8,3.32,,,,2,7,Bot,,,,,,,-4.540803454767154,-137.18891848163852,-3.6866901628803306,3.5409315127361203,30.86243823374062,-14.08521192686845,3.43,1.57,,,,95.0,2483.0,6.7,746930,666023,686469,624428,672580,677951,669004,641658,592669,53.78,,0.0,0.0,1.0,0.0,0.0,,57,4,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,156.0,-0.001,-0.069,58.5,5.7,,0.069,,5,5,0.986,0.986,26,27,27,28,1,3,3.0,1.0,7.0,1.0,1.18,0.2,0.2,43.0
305018,2404,FF,2024-07-13,94.5,2.08,5.76,"Bubic, Kris",646240,663460,,swinging_strike,,,,,5.0,Rafael Devers strikes out swinging.,R,L,L,BOS,KC,S,,,1,1,2024,0.16,1.45,-0.03,2.45,,,,2,7,Bot,,,,,,,-5.919866152893066,-137.3513259115927,-6.186559089443853,3.3527836299232683,31.598932567597664,-12.689232130692751,3.43,1.57,,,,95.4,2437.0,6.9,746930,666023,686469,624428,672580,677951,669004,641658,592669,53.56,,,,,,,,57,3,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,160.0,0.0,-0.025,72.8,6.9,,0.025,,5,5,0.986,0.986,26,27,27,28,1,3,3.0,1.0,7.0,1.0,1.12,0.16,0.16,43.5
305019,2494,FF,2024-07-13,94.0,2.01,5.73,"Bubic, Kris",646240,663460,,called_strike,,,,,4.0,Rafael Devers strikes out swinging.,R,L,L,BOS,KC,S,,,1,0,2024,-0.03,1.4,-0.69,2.7,,,,2,7,Bot,,,,,,,-7.018480393441176,-136.7364754339374,-5.286202396525549,1.090676990001051,29.615910271615725,-13.63509363236591,3.52,1.79,,,,95.2,2366.0,7.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,53.55,,,,,,,,57,2,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,155.0,0.0,-0.02,,,,0.02,,5,5,0.986,0.986,26,27,27,28,1,3,3.0,1.0,7.0,1.0,1.18,-0.03,-0.03,44.3
305020,2609,FF,2024-07-13,95.0,1.96,5.83,"Bubic, Kris",646240,663460,,ball,,,,,11.0,Rafael Devers strikes out swinging.,R,L,L,BOS,KC,B,,,0,0,2024,0.14,1.45,-0.9,2.74,,,,2,7,Bot,,,,,,,-7.892195316172431,-138.0185784202218,-5.707909382862545,3.5486910307192794,31.16460987826968,-12.599716812745996,3.56,1.67,,,,95.8,2488.0,6.9,746930,666023,686469,624428,672580,677951,669004,641658,592669,53.63,,,,,,,,57,1,4-Seam Fastball,5,0,5,0,0,5,5,0,Infield shade,Standard,154.0,0.0,0.015,,,,-0.015,,5,5,0.986,0.986,26,27,27,28,1,3,3.0,1.0,7.0,1.0,1.09,0.14,0.14,47.8
305085,229,CU,2024-07-13,81.3,-1.31,5.36,"Lugo, Seth",646240,607625,home_run,hit_into_play,,,,,4.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,X,,fly_ball,3,2,2024,1.23,-1.1,-0.41,2.6,,,,0,5,Bot,74.11,59.34,,,,,-0.323018577504826,-118.31672746519072,2.4731018429791627,11.63420430662867,22.596357041488265,-43.16742663567787,3.43,1.57,378.0,100.1,32.0,80.6,1786.0,5.8,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.7,0.406,0.765,2.0,1.0,0.0,3.0,6.0,39,8,Curveball,4,0,4,0,0,5,5,0,Standard,Standard,94.0,0.028,0.929,76.8,7.3,1.475,-0.929,100.1,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,4.55,-1.23,1.23,32.6
305086,251,FC,2024-07-13,90.4,-1.47,5.33,"Lugo, Seth",646240,607625,,foul,,,,,3.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,S,,,3,2,2024,0.03,0.94,0.55,2.95,,,,0,5,Bot,,,,,,,4.978894636002099,-131.74215867900358,-2.0991455976581848,-0.5188267080730105,23.151967338134504,-20.937024874754844,3.43,1.57,196.0,68.9,29.0,91.0,2493.0,6.2,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.34,,,,,,,,39,7,Cutter,4,0,4,0,0,4,4,0,Standard,Standard,203.0,0.0,0.0,61.3,6.1,,0.0,88.0,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,1.81,-0.03,0.03,28.4
305087,282,CU,2024-07-13,81.9,-1.34,5.26,"Lugo, Seth",646240,607625,,ball,,,,,14.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,B,,,2,2,2024,1.13,-1.03,0.9,0.4,,,,0,5,Bot,,,,,,,2.8698361526254264,-119.22870426881622,-2.411396622252676,10.186996801543604,23.658266930282945,-41.680137154774044,3.43,1.52,,,,81.5,1949.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.45,,,,,,,,39,6,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,11.0,0.0,0.096,,,,-0.096,,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,4.43,-1.13,1.13,35.6
305088,305,FF,2024-07-13,94.4,-1.24,5.44,"Lugo, Seth",646240,607625,,foul,,,,,1.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,S,,,2,2,2024,-0.39,1.16,-0.69,3.02,,,,0,5,Bot,,,,,,,2.277489493991239,-137.48152771006684,-3.200880447903695,-5.410308350745593,29.693203473835062,-16.945675191680976,3.43,1.57,262.0,79.5,33.0,94.1,2509.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.47,,,,,,,,39,5,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,211.0,0.0,0.0,72.1,7.2,,0.0,88.0,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,1.39,0.39,-0.39,31.6
305089,348,CU,2024-07-13,79.7,-1.37,5.45,"Lugo, Seth",646240,607625,,called_strike,,,,,4.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,S,,,2,1,2024,1.33,-0.94,-0.68,2.62,,,,0,5,Bot,,,,,,,-0.980242312009842,-115.94525626867016,2.353843533095882,12.12199606713494,24.174044962735582,-41.32090202993736,3.34,1.41,,,,78.7,2914.0,5.9,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.64,,,,,,,,39,4,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,105.0,0.0,-0.062,,,,0.062,,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,4.57,-1.33,1.33,36.8
305090,372,FS,2024-07-13,84.0,-1.22,5.49,"Lugo, Seth",646240,607625,,called_strike,,,,,1.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,S,,,2,0,2024,-0.92,0.45,-0.64,3.15,,,,0,5,Bot,,,,,,,3.1434898772359667,-122.46568650029204,0.0144282495768168,-9.848593900926652,21.77743758804703,-27.83902543382568,3.43,1.48,,,,84.1,1137.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.48,,,,,,,,39,3,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,219.0,0.0,-0.058,,,,0.058,,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,2.75,0.92,-0.92,31.5
305091,395,FC,2024-07-13,88.1,-1.57,5.48,"Lugo, Seth",646240,607625,,ball,,,,,11.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,B,,,1,0,2024,-0.14,0.91,-0.73,4.09,,,,0,5,Bot,,,,,,,2.319438860215664,-128.35610456524603,0.7565991724459694,-1.9781661678079645,23.81676869468655,-22.375169389419224,3.43,1.46,,,,88.2,2376.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.45,,,,,,,,39,2,Cutter,4,0,4,0,0,4,4,0,Standard,Standard,184.0,0.0,0.062,,,,-0.062,,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,2.0,0.14,-0.14,35.6
305092,424,ST,2024-07-13,80.8,-1.55,5.15,"Lugo, Seth",646240,607625,,ball,,,,,14.0,Rafael Devers homers (22) on a fly ball to left center field.,R,L,R,BOS,KC,B,,,0,0,2024,1.13,0.29,2.07,1.36,,,,0,5,Bot,,,,,,,5.89727138764895,-117.59996475414698,-2.370957458644183,9.383296139291875,21.79087949477355,-29.240283406911963,3.43,1.48,,,,80.5,2261.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.47,,,,,,,,39,1,Sweeper,4,0,4,0,0,4,4,0,Standard,Standard,116.0,0.0,0.034,,,,-0.034,,4,4,0.937,0.937,34,27,35,28,3,2,7.0,1.0,8.0,1.0,3.19,-1.13,1.13,28.0
305144,1227,CU,2024-07-13,81.0,-1.41,5.47,"Lugo, Seth",646240,607625,single,hit_into_play,,,,,4.0,Rafael Devers singles on a ground ball to left fielder MJ Melendez.   Masataka Yoshida to 2nd.,R,L,R,BOS,KC,X,7.0,ground_ball,0,1,2024,1.17,-1.21,-0.29,2.39,,,807799.0,1,3,Bot,94.88,116.69,,,,,0.2777575398500027,-117.78524468136786,2.1545012018197225,10.669247214785544,25.794365339281747,-44.04793622742719,3.43,1.57,142.0,96.0,8.0,79.8,3404.0,5.8,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.68,0.603,0.56,0.9,1.0,1.0,0.0,4.0,24,2,Curveball,1,0,1,0,0,1,1,0,Infield shade,Standard,49.0,0.031,0.525,73.4,6.9,0.668,-0.525,96.0,1,1,0.675,0.675,34,27,35,28,2,1,7.0,1.0,8.0,1.0,4.74,-1.17,1.17,31.5
305145,1272,CH,2024-07-13,87.8,-1.28,5.31,"Lugo, Seth",646240,607625,,foul,,,,,8.0,Rafael Devers singles on a ground ball to left fielder MJ Melendez.   Masataka Yoshida to 2nd.,R,L,R,BOS,KC,S,,,0,0,2024,-1.47,0.24,-0.11,1.98,,,807799.0,1,3,Bot,,,,,,,5.840770659858456,-127.78955399114736,-2.444690471312983,-17.36213370925448,25.44668456382169,-29.29928164223626,3.43,1.57,182.0,88.3,69.0,87.5,1850.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.49,,,,,,,,24,1,Changeup,1,0,1,0,0,1,1,0,Infield shade,Standard,236.0,0.0,-0.047,80.9,7.4,,0.047,88.3,1,1,0.675,0.675,34,27,35,28,2,1,7.0,1.0,8.0,1.0,2.71,1.47,-1.47,28.9
305192,2467,FS,2024-07-13,86.3,-1.18,5.41,"Lugo, Seth",646240,607625,field_out,hit_into_play,,,,,8.0,"Rafael Devers grounds out sharply, second baseman Adam Frazier to first baseman Vinnie Pasquantino.   Jarren Duran to 3rd.    David Hamilton to 2nd.",R,L,R,BOS,KC,X,4.0,ground_ball,1,1,2024,-0.81,0.24,0.09,2.06,,680776.0,666152.0,1,1,Bot,158.53,148.17,,,,,4.645259264086701,-125.83680528558334,-2.405152255698451,-9.529014611659171,20.21008253801505,-29.311245794786903,3.43,1.57,6.0,108.8,-19.0,86.9,1407.0,6.1,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.37,0.151,0.154,0.0,1.0,0.0,0.0,2.0,7,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,214.0,-0.028,-0.548,77.6,7.8,0.151,0.548,108.8,0,0,0.585,0.585,34,27,35,28,1,0,7.0,1.0,8.0,1.0,2.75,0.81,-0.81,33.0
305193,2591,FF,2024-07-13,92.7,-1.4,5.25,"Lugo, Seth",646240,607625,,called_strike,,,,,8.0,"Rafael Devers grounds out sharply, second baseman Adam Frazier to first baseman Vinnie Pasquantino.   Jarren Duran to 3rd.    David Hamilton to 2nd.",R,L,R,BOS,KC,S,,,1,0,2024,-0.43,1.33,-0.08,2.05,,680776.0,666152.0,1,1,Bot,,,,,,,4.280044052985337,-135.03218491203342,-5.325759323175718,-6.112290375877759,27.23412707121712,-14.947892741323905,3.43,1.53,,,,92.6,2577.0,6.0,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.52,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215.0,0.0,-0.105,,,,0.105,,0,0,0.585,0.585,34,27,35,28,1,0,7.0,1.0,8.0,1.0,1.3,0.43,-0.43,27.7
305194,2629,CH,2024-07-13,89.1,-1.34,5.33,"Lugo, Seth",646240,607625,,ball,,,,,13.0,"Rafael Devers grounds out sharply, second baseman Adam Frazier to first baseman Vinnie Pasquantino.   Jarren Duran to 3rd.    David Hamilton to 2nd.",R,L,R,BOS,KC,B,,,0,0,2024,-1.59,0.3,-0.3,0.9,,680776.0,666152.0,1,1,Bot,,,,,,,5.848249610706556,-129.64191431668075,-5.4651095609611655,-19.16358996062637,26.203079429907422,-27.806887355329927,3.43,1.54,,,,88.4,1800.0,5.8,746930,666023,686469,624428,672580,677951,669004,641658,592669,54.71,,,,,,,,7,1,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,240.0,0.0,0.058,,,,-0.058,,0,0,0.585,0.585,34,27,35,28,1,0,7.0,1.0,8.0,1.0,2.56,1.59,-1.59,35.2
309700,3938,CH,2024-07-12,87.9,-1.16,6.19,"Anderson, Nick",646240,623433,field_out,hit_into_play,,,,,13.0,"Rafael Devers grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",R,L,R,BOS,KC,X,4.0,ground_ball,1,2,2024,-1.18,0.54,-0.74,0.95,,,,0,9,Bot,151.0,153.61,,,,,3.4740703069603907,-127.92977412024736,-7.745038485418849,-13.749206955495485,24.167022702831627,-24.8796999523142,3.42,1.57,22.0,83.2,-2.0,87.9,1670.0,6.1,746936,666023,686469,686681,672580,677951,669004,664728,592669,54.43,0.169,0.153,0.0,1.0,0.0,0.0,2.0,70,4,Changeup,1,6,1,6,6,1,1,6,Infield shade,Standard,243.0,-0.005,-0.167,75.4,8.6,0.183,0.167,88.0,-5,-5,0.007,0.007,33,27,34,28,1,3,8.0,1.0,1.0,1.0,2.38,1.18,-1.18,38.8
309701,3977,CU,2024-07-12,81.9,-0.86,6.28,"Anderson, Nick",646240,623433,,ball,,,,,14.0,"Rafael Devers grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",R,L,R,BOS,KC,B,,,0,2,2024,0.19,-0.19,0.82,0.67,,,,0,9,Bot,,,,,,,3.411030575500071,-119.17850621727962,-5.715544242262673,1.1395622771803138,23.32457608776817,-33.068849893974665,3.33,1.48,,,,81.5,1990.0,6.1,746936,666023,686469,686681,672580,677951,669004,664728,592669,54.44,,,,,,,,70,3,Curveball,1,6,1,6,6,1,1,6,Infield shade,Standard,71.0,0.0,0.021,,,,-0.021,,-5,-5,0.007,0.007,33,27,34,28,1,3,8.0,1.0,1.0,1.0,3.59,-0.19,0.19,43.5
309702,4123,CU,2024-07-12,83.0,-0.91,6.34,"Anderson, Nick",646240,623433,,swinging_strike,,,,,8.0,"Rafael Devers grounds out, second baseman Michael Massey to first baseman Vinnie Pasquantino.",R,L,R,BOS,KC,S,,,0,1,2024,0.11,-0.18,0.13,1.64,,,,0,9,Bot,,,,,,,2.1602939028330943,-120.90532629585704,-3.903457699059066,0.642975450867549,24.092068040818923,-33.35970580980947,3.42,1.57,,,,82.6,1977.0,6.0,746936,666023,686469,686681,672580,677951,669004,664728,592669,54.49,,,,,,,,70,2,Curveball,1,6,1,6,6,1,1,6,Infield shade,Standard,67.0,0.0,-0.049,73.5,8.8,,0.049,,-5,-5,0.007,0.007,33,27,34,28,1,3,8.0,1.0,1.0,1.0,3.49,-0.11,0.11,45.6
